path,label,speaker_id,fake_level,duration,source_dataset,audio_base_id
train\real\LibriTTS\2388\2388_153728_000003_000008_000228.wav,real,2388,0,5.96,LibriTTS,2388_153728_000003_000008
train\real\LibriTTS\6426\6426_64290_000084_000000_000229.wav,real,6426,0,5.447,LibriTTS,6426_64290_000084_000000
train\real\LibriTTS\4945\4945_29091_000026_000003_000230.wav,real,4945,0,5.361,LibriTTS,4945_29091_000026_000003
train\real\LibriTTS\14\14_208_000013_000002_000231.wav,real,14,0,9.609,LibriTTS,14_208_000013_000002
train\real\LibriTTS\7720\7720_105168_000033_000000_000232.wav,real,7720,0,7.981,LibriTTS,7720_105168_000033_000000
train\real\LibriTTS\7994\7994_258959_000010_000000_000233.wav,real,7994,0,5.028,LibriTTS,7994_258959_000010_000000
train\real\LibriTTS\7994\7994_258959_000010_000000_000234.wav,real,7994,0,9.941,LibriTTS,7994_258959_000010_000000
train\real\LibriTTS\6788\6788_111574_000013_000000_000235.wav,real,6788,0,9.457,LibriTTS,6788_111574_000013_000000
train\real\LibriTTS\6788\6788_111574_000013_000000_000236.wav,real,6788,0,6.512,LibriTTS,6788_111574_000013_000000
train\real\LibriTTS\3927\3927_6557_000015_000010_000237.wav,real,3927,0,5.954,LibriTTS,3927_6557_000015_000010
train\real\LibriTTS\5876\5876_8675_000047_000000_000238.wav,real,5876,0,5.281,LibriTTS,5876_8675_000047_000000
train\real\LibriTTS\9026\9026_282385_000005_000000_000239.wav,real,9026,0,7.319,LibriTTS,9026_282385_000005_000000
train\real\LibriTTS\5935\5935_43322_000003_000000_000240.wav,real,5935,0,6.749,LibriTTS,5935_43322_000003_000000
train\real\LibriTTS\8527\8527_281132_000017_000007_000241.wav,real,8527,0,6.818,LibriTTS,8527_281132_000017_000007
train\real\LibriTTS\3380\3380_64300_000040_000001_000242.wav,real,3380,0,7.201,LibriTTS,3380_64300_000040_000001
train\real\LibriTTS\4145\4145_34497_000010_000009_000243.wav,real,4145,0,8.744,LibriTTS,4145_34497_000010_000009
train\real\LibriTTS\4145\4145_34497_000010_000009_000244.wav,real,4145,0,5.213,LibriTTS,4145_34497_000010_000009
train\real\LibriTTS\764\764_132272_000011_000004_000245.wav,real,764,0,8.959,LibriTTS,764_132272_000011_000004
train\real\LibriTTS\1445\1445_139397_000003_000003_000246.wav,real,1445,0,6.377,LibriTTS,1445_139397_000003_000003
train\real\LibriTTS\1445\1445_139397_000003_000003_000247.wav,real,1445,0,5.139,LibriTTS,1445_139397_000003_000003
train\real\LibriTTS\5538\5538_70919_000013_000002_000248.wav,real,5538,0,8.909,LibriTTS,5538_70919_000013_000002
train\real\LibriTTS\5538\5538_70919_000013_000002_000249.wav,real,5538,0,5.412,LibriTTS,5538_70919_000013_000002
train\real\LibriTTS\770\770_131704_000012_000008_000250.wav,real,770,0,5.438,LibriTTS,770_131704_000012_000008
train\real\LibriTTS\770\770_131704_000012_000008_000251.wav,real,770,0,6.236,LibriTTS,770_131704_000012_000008
train\real\LibriTTS\8119\8119_115686_000043_000001_000252.wav,real,8119,0,6.234,LibriTTS,8119_115686_000043_000001
train\real\LibriTTS\4226\4226_12707_000024_000002_000253.wav,real,4226,0,9.507,LibriTTS,4226_12707_000024_000002
train\real\LibriTTS\1769\1769_143484_000007_000003_000254.wav,real,1769,0,8.977,LibriTTS,1769_143484_000007_000003
train\real\LibriTTS\1769\1769_143484_000007_000003_000255.wav,real,1769,0,9.302,LibriTTS,1769_143484_000007_000003
train\real\LibriTTS\2319\2319_138631_000003_000001_000256.wav,real,2319,0,9.901,LibriTTS,2319_138631_000003_000001
train\real\LibriTTS\1509\1509_143477_000076_000007_000257.wav,real,1509,0,6.793,LibriTTS,1509_143477_000076_000007
train\real\LibriTTS\3922\3922_723_000011_000000_000258.wav,real,3922,0,6.005,LibriTTS,3922_723_000011_000000
train\real\LibriTTS\2971\2971_4275_000036_000007_000259.wav,real,2971,0,9.081,LibriTTS,2971_4275_000036_000007
train\real\LibriTTS\54\54_121079_000015_000001_000260.wav,real,54,0,5.065,LibriTTS,54_121079_000015_000001
train\real\LibriTTS\54\54_121079_000015_000001_000261.wav,real,54,0,5.287,LibriTTS,54_121079_000015_000001
train\real\LibriTTS\598\598_127704_000009_000001_000262.wav,real,598,0,9.256,LibriTTS,598_127704_000009_000001
train\real\LibriTTS\598\598_127704_000009_000001_000263.wav,real,598,0,9.597,LibriTTS,598_127704_000009_000001
train\real\LibriTTS\8699\8699_291107_000062_000001_000264.wav,real,8699,0,6.642,LibriTTS,8699_291107_000062_000001
train\real\LibriTTS\4595\4595_45218_000039_000004_000265.wav,real,4595,0,5.819,LibriTTS,4595_45218_000039_000004
train\real\LibriTTS\7717\7717_104491_000010_000005_000266.wav,real,7717,0,5.352,LibriTTS,7717_104491_000010_000005
train\real\LibriTTS\5012\5012_31097_000013_000006_000267.wav,real,5012,0,9.537,LibriTTS,5012_31097_000013_000006
train\real\LibriTTS\6924\6924_114452_000004_000010_000268.wav,real,6924,0,5.633,LibriTTS,6924_114452_000004_000010
train\real\LibriTTS\6924\6924_114452_000004_000010_000269.wav,real,6924,0,5.977,LibriTTS,6924_114452_000004_000010
train\real\LibriTTS\1535\1535_141644_000007_000002_000270.wav,real,1535,0,5.584,LibriTTS,1535_141644_000007_000002
train\real\LibriTTS\6895\6895_96175_000009_000000_000271.wav,real,6895,0,6.692,LibriTTS,6895_96175_000009_000000
train\real\LibriTTS\7789\7789_103120_000018_000001_000272.wav,real,7789,0,5.98,LibriTTS,7789_103120_000018_000001
train\real\LibriTTS\93\93_126209_000020_000000_000273.wav,real,93,0,5.708,LibriTTS,93_126209_000020_000000
train\real\LibriTTS\948\948_132710_000017_000000_000274.wav,real,948,0,5.637,LibriTTS,948_132710_000017_000000
train\real\LibriTTS\8459\8459_285173_000000_000001_000275.wav,real,8459,0,8.558,LibriTTS,8459_285173_000000_000001
train\real\LibriTTS\114\114_129324_000018_000000_000276.wav,real,114,0,5.541,LibriTTS,114_129324_000018_000000
train\real\LibriTTS\114\114_129324_000018_000000_000277.wav,real,114,0,7.741,LibriTTS,114_129324_000018_000000
train\real\LibriTTS\7090\7090_91801_000025_000000_000278.wav,real,7090,0,6.897,LibriTTS,7090_91801_000025_000000
train\real\LibriTTS\5660\5660_101883_000021_000001_000279.wav,real,5660,0,7.103,LibriTTS,5660_101883_000021_000001
train\real\LibriTTS\7766\7766_275147_000004_000000_000280.wav,real,7766,0,6.012,LibriTTS,7766_275147_000004_000000
train\real\LibriTTS\2110\2110_161100_000005_000014_000281.wav,real,2110,0,8.0,LibriTTS,2110_161100_000005_000014
train\real\LibriTTS\2110\2110_161100_000005_000014_000282.wav,real,2110,0,5.331,LibriTTS,2110_161100_000005_000014
train\real\LibriTTS\7481\7481_101276_000112_000002_000283.wav,real,7481,0,6.533,LibriTTS,7481_101276_000112_000002
train\real\LibriTTS\2517\2517_135227_000017_000006_000284.wav,real,2517,0,5.007,LibriTTS,2517_135227_000017_000006
train\real\LibriTTS\3185\3185_163505_000024_000002_000285.wav,real,3185,0,6.253,LibriTTS,3185_163505_000024_000002
train\real\LibriTTS\4731\4731_95870_000018_000001_000286.wav,real,4731,0,6.304,LibriTTS,4731_95870_000018_000001
train\real\LibriTTS\1903\1903_132499_000090_000000_000287.wav,real,1903,0,6.198,LibriTTS,1903_132499_000090_000000
train\real\LibriTTS\2481\2481_156738_000017_000000_000288.wav,real,2481,0,8.703,LibriTTS,2481_156738_000017_000000
train\real\LibriTTS\2481\2481_156738_000017_000000_000289.wav,real,2481,0,5.587,LibriTTS,2481_156738_000017_000000
train\real\LibriTTS\335\335_125943_000036_000000_000290.wav,real,335,0,9.398,LibriTTS,335_125943_000036_000000
train\real\LibriTTS\335\335_125943_000036_000000_000291.wav,real,335,0,5.879,LibriTTS,335_125943_000036_000000
train\real\LibriTTS\4278\4278_187018_000027_000001_000292.wav,real,4278,0,5.765,LibriTTS,4278_187018_000027_000001
train\real\LibriTTS\4278\4278_187018_000027_000001_000293.wav,real,4278,0,5.478,LibriTTS,4278_187018_000027_000001
train\real\LibriTTS\6567\6567_53342_000021_000003_000294.wav,real,6567,0,7.447,LibriTTS,6567_53342_000021_000003
train\real\LibriTTS\6567\6567_53342_000021_000003_000295.wav,real,6567,0,6.374,LibriTTS,6567_53342_000021_000003
train\real\LibriTTS\4854\4854_24732_000003_000000_000296.wav,real,4854,0,5.819,LibriTTS,4854_24732_000003_000000
train\real\LibriTTS\597\597_127694_000008_000002_000297.wav,real,597,0,5.33,LibriTTS,597_127694_000008_000002
train\real\LibriTTS\6918\6918_61317_000045_000000_000298.wav,real,6918,0,6.699,LibriTTS,6918_61317_000045_000000
train\real\LibriTTS\6673\6673_72311_000074_000001_000299.wav,real,6673,0,5.063,LibriTTS,6673_72311_000074_000001
train\real\LibriTTS\6555\6555_398_000035_000000_000300.wav,real,6555,0,5.937,LibriTTS,6555_398_000035_000000
train\real\LibriTTS\6555\6555_398_000035_000000_000301.wav,real,6555,0,5.296,LibriTTS,6555_398_000035_000000
train\real\LibriTTS\5054\5054_1187_000107_000002_000302.wav,real,5054,0,5.043,LibriTTS,5054_1187_000107_000002
train\real\LibriTTS\2401\2401_144485_000056_000003_000303.wav,real,2401,0,7.759,LibriTTS,2401_144485_000056_000003
train\real\LibriTTS\6694\6694_70837_000083_000000_000304.wav,real,6694,0,5.244,LibriTTS,6694_70837_000083_000000
train\real\LibriTTS\1731\1731_142320_000029_000002_000305.wav,real,1731,0,5.026,LibriTTS,1731_142320_000029_000002
train\real\LibriTTS\2056\2056_143893_000045_000000_000306.wav,real,2056,0,5.465,LibriTTS,2056_143893_000045_000000
train\real\LibriTTS\3733\3733_140718_000036_000002_000307.wav,real,3733,0,5.956,LibriTTS,3733_140718_000036_000002
train\real\LibriTTS\8329\8329_279775_000063_000000_000308.wav,real,8329,0,6.079,LibriTTS,8329_279775_000063_000000
train\real\LibriTTS\340\340_124368_000029_000001_000309.wav,real,340,0,6.088,LibriTTS,340_124368_000029_000001
train\real\LibriTTS\5618\5618_48830_000086_000000_000310.wav,real,5618,0,6.558,LibriTTS,5618_48830_000086_000000
train\real\LibriTTS\4238\4238_12538_000021_000002_000311.wav,real,4238,0,8.784,LibriTTS,4238_12538_000021_000002
train\real\LibriTTS\6014\6014_32856_000015_000000_000312.wav,real,6014,0,5.856,LibriTTS,6014_32856_000015_000000
train\real\LibriTTS\2427\2427_154671_000019_000002_000313.wav,real,2427,0,5.044,LibriTTS,2427_154671_000019_000002
train\real\LibriTTS\8699\8699_291107_000092_000000_000314.wav,real,8699,0,7.069,LibriTTS,8699_291107_000092_000000
train\real\LibriTTS\5126\5126_36956_000012_000001_000315.wav,real,5126,0,7.269,LibriTTS,5126_36956_000012_000001
train\real\LibriTTS\5126\5126_36956_000012_000001_000316.wav,real,5126,0,7.167,LibriTTS,5126_36956_000012_000001
train\real\LibriTTS\7416\7416_103126_000050_000002_000317.wav,real,7416,0,7.88,LibriTTS,7416_103126_000050_000002
train\real\LibriTTS\345\345_1119_000052_000002_000318.wav,real,345,0,5.184,LibriTTS,345_1119_000052_000002
train\real\LibriTTS\6032\6032_56222_000005_000005_000319.wav,real,6032,0,5.22,LibriTTS,6032_56222_000005_000005
train\real\LibriTTS\6032\6032_56222_000005_000005_000320.wav,real,6032,0,5.994,LibriTTS,6032_56222_000005_000005
train\real\LibriTTS\6032\6032_56222_000005_000005_000321.wav,real,6032,0,7.665,LibriTTS,6032_56222_000005_000005
train\real\LibriTTS\4331\4331_57180_000012_000002_000322.wav,real,4331,0,5.253,LibriTTS,4331_57180_000012_000002
train\real\LibriTTS\64\64_76973_000019_000000_000323.wav,real,64,0,5.061,LibriTTS,64_76973_000019_000000
train\real\LibriTTS\6981\6981_70843_000037_000000_000324.wav,real,6981,0,7.677,LibriTTS,6981_70843_000037_000000
train\real\LibriTTS\1093\1093_132891_000076_000001_000325.wav,real,1093,0,5.063,LibriTTS,1093_132891_000076_000001
train\real\LibriTTS\100\100_122655_000021_000000_000326.wav,real,100,0,5.293,LibriTTS,100_122655_000021_000000
train\real\LibriTTS\7241\7241_90852_000060_000001_000327.wav,real,7241,0,5.388,LibriTTS,7241_90852_000060_000001
train\real\LibriTTS\4054\4054_11077_000004_000004_000328.wav,real,4054,0,8.778,LibriTTS,4054_11077_000004_000004
train\real\LibriTTS\4054\4054_11077_000004_000004_000329.wav,real,4054,0,5.758,LibriTTS,4054_11077_000004_000004
train\real\LibriTTS\231\231_119253_000009_000000_000330.wav,real,231,0,9.889,LibriTTS,231_119253_000009_000000
train\real\LibriTTS\6269\6269_66176_000029_000001_000331.wav,real,6269,0,7.138,LibriTTS,6269_66176_000029_000001
train\real\LibriTTS\6269\6269_66176_000029_000001_000332.wav,real,6269,0,5.796,LibriTTS,6269_66176_000029_000001
train\real\LibriTTS\1224\1224_121064_000012_000001_000333.wav,real,1224,0,5.245,LibriTTS,1224_121064_000012_000001
train\real\LibriTTS\2531\2531_156720_000055_000002_000334.wav,real,2531,0,6.505,LibriTTS,2531_156720_000055_000002
train\real\LibriTTS\7766\7766_109658_000014_000002_000335.wav,real,7766,0,9.688,LibriTTS,7766_109658_000014_000002
train\real\LibriTTS\8687\8687_216570_000015_000001_000336.wav,real,8687,0,8.034,LibriTTS,8687_216570_000015_000001
train\real\LibriTTS\3540\3540_163612_000057_000000_000337.wav,real,3540,0,8.662,LibriTTS,3540_163612_000057_000000
train\real\LibriTTS\6317\6317_54487_000013_000002_000338.wav,real,6317,0,8.909,LibriTTS,6317_54487_000013_000002
train\real\LibriTTS\6317\6317_54487_000013_000002_000339.wav,real,6317,0,7.805,LibriTTS,6317_54487_000013_000002
train\real\LibriTTS\954\954_130627_000012_000000_000340.wav,real,954,0,5.788,LibriTTS,954_130627_000012_000000
train\real\LibriTTS\8725\8725_294551_000018_000000_000341.wav,real,8725,0,5.377,LibriTTS,8725_294551_000018_000000
train\real\LibriTTS\8183\8183_118128_000025_000004_000342.wav,real,8183,0,6.651,LibriTTS,8183_118128_000025_000004
train\real\LibriTTS\8183\8183_118128_000025_000004_000343.wav,real,8183,0,6.213,LibriTTS,8183_118128_000025_000004
train\real\LibriTTS\8266\8266_279363_000049_000004_000344.wav,real,8266,0,5.373,LibriTTS,8266_279363_000049_000004
train\real\LibriTTS\1748\1748_1562_000002_000005_000345.wav,real,1748,0,5.914,LibriTTS,1748_1562_000002_000005
train\real\LibriTTS\1748\1748_1562_000002_000005_000346.wav,real,1748,0,7.959,LibriTTS,1748_1562_000002_000005
train\real\LibriTTS\5319\5319_64075_000008_000002_000347.wav,real,5319,0,5.989,LibriTTS,5319_64075_000008_000002
train\real\LibriTTS\5319\5319_64075_000008_000002_000348.wav,real,5319,0,5.16,LibriTTS,5319_64075_000008_000002
train\real\LibriTTS\5319\5319_64075_000008_000002_000349.wav,real,5319,0,5.48,LibriTTS,5319_64075_000008_000002
train\real\LibriTTS\7484\7484_39971_000009_000006_000350.wav,real,7484,0,8.5,LibriTTS,7484_39971_000009_000006
train\real\LibriTTS\3703\3703_71531_000019_000001_000351.wav,real,3703,0,5.701,LibriTTS,3703_71531_000019_000001
train\real\LibriTTS\1769\1769_143484_000010_000001_000352.wav,real,1769,0,5.728,LibriTTS,1769_143484_000010_000001
train\real\LibriTTS\8742\8742_245707_000035_000002_000353.wav,real,8742,0,7.243,LibriTTS,8742_245707_000035_000002
train\real\LibriTTS\5717\5717_100145_000023_000000_000354.wav,real,5717,0,8.812,LibriTTS,5717_100145_000023_000000
train\real\LibriTTS\6643\6643_67857_000044_000000_000355.wav,real,6643,0,6.43,LibriTTS,6643_67857_000044_000000
train\real\LibriTTS\6643\6643_67857_000044_000000_000356.wav,real,6643,0,5.145,LibriTTS,6643_67857_000044_000000
train\real\LibriTTS\7000\7000_83708_000004_000003_000357.wav,real,7000,0,5.89,LibriTTS,7000_83708_000004_000003
train\real\LibriTTS\1060\1060_134451_000007_000003_000358.wav,real,1060,0,5.151,LibriTTS,1060_134451_000007_000003
train\real\LibriTTS\6555\6555_397_000033_000000_000359.wav,real,6555,0,6.038,LibriTTS,6555_397_000033_000000
train\real\LibriTTS\6555\6555_397_000033_000000_000360.wav,real,6555,0,5.296,LibriTTS,6555_397_000033_000000
train\real\LibriTTS\176\176_123269_000019_000000_000361.wav,real,176,0,9.467,LibriTTS,176_123269_000019_000000
train\real\LibriTTS\176\176_123269_000019_000000_000362.wav,real,176,0,5.145,LibriTTS,176_123269_000019_000000
train\real\LibriTTS\8855\8855_283228_000053_000000_000363.wav,real,8855,0,5.126,LibriTTS,8855_283228_000053_000000
train\real\LibriTTS\699\699_132866_000024_000000_000364.wav,real,699,0,6.207,LibriTTS,699_132866_000024_000000
train\real\LibriTTS\699\699_132866_000024_000000_000365.wav,real,699,0,6.352,LibriTTS,699_132866_000024_000000
train\real\LibriTTS\1806\1806_143946_000009_000001_000366.wav,real,1806,0,5.003,LibriTTS,1806_143946_000009_000001
train\real\LibriTTS\1806\1806_143946_000009_000001_000367.wav,real,1806,0,5.306,LibriTTS,1806_143946_000009_000001
train\real\LibriTTS\2060\2060_150843_000023_000002_000368.wav,real,2060,0,5.689,LibriTTS,2060_150843_000023_000002
train\real\LibriTTS\2364\2364_131735_000012_000001_000369.wav,real,2364,0,8.961,LibriTTS,2364_131735_000012_000001
train\real\LibriTTS\2364\2364_131735_000012_000001_000370.wav,real,2364,0,7.413,LibriTTS,2364_131735_000012_000001
train\real\LibriTTS\2364\2364_131735_000012_000001_000371.wav,real,2364,0,7.166,LibriTTS,2364_131735_000012_000001
train\real\LibriTTS\5984\5984_56840_000020_000000_000372.wav,real,5984,0,5.325,LibriTTS,5984_56840_000020_000000
train\real\LibriTTS\4856\4856_12103_000057_000000_000373.wav,real,4856,0,5.998,LibriTTS,4856_12103_000057_000000
train\real\LibriTTS\3230\3230_137483_000002_000000_000374.wav,real,3230,0,6.96,LibriTTS,3230_137483_000002_000000
train\real\LibriTTS\3230\3230_137483_000002_000000_000375.wav,real,3230,0,5.868,LibriTTS,3230_137483_000002_000000
train\real\LibriTTS\7833\7833_102238_000026_000000_000376.wav,real,7833,0,5.018,LibriTTS,7833_102238_000026_000000
train\real\LibriTTS\4744\4744_83616_000004_000000_000377.wav,real,4744,0,5.015,LibriTTS,4744_83616_000004_000000
train\real\LibriTTS\1849\1849_138063_000009_000000_000378.wav,real,1849,0,8.008,LibriTTS,1849_138063_000009_000000
train\real\LibriTTS\7956\7956_245687_000021_000005_000379.wav,real,7956,0,6.654,LibriTTS,7956_245687_000021_000005
train\real\LibriTTS\56\56_1730_000012_000002_000380.wav,real,56,0,6.794,LibriTTS,56_1730_000012_000002
train\real\LibriTTS\3328\3328_168626_000006_000010_000381.wav,real,3328,0,5.059,LibriTTS,3328_168626_000006_000010
train\real\LibriTTS\175\175_129587_000007_000000_000382.wav,real,175,0,5.01,LibriTTS,175_129587_000007_000000
train\real\LibriTTS\6492\6492_68353_000006_000002_000383.wav,real,6492,0,5.103,LibriTTS,6492_68353_000006_000002
train\real\LibriTTS\98\98_199_000025_000000_000384.wav,real,98,0,5.067,LibriTTS,98_199_000025_000000
train\real\LibriTTS\5672\5672_75791_000005_000014_000385.wav,real,5672,0,8.219,LibriTTS,5672_75791_000005_000014
train\real\LibriTTS\5672\5672_75791_000005_000014_000386.wav,real,5672,0,8.975,LibriTTS,5672_75791_000005_000014
train\real\LibriTTS\8410\8410_278220_000066_000001_000387.wav,real,8410,0,5.036,LibriTTS,8410_278220_000066_000001
train\real\LibriTTS\6696\6696_73295_000028_000001_000388.wav,real,6696,0,6.773,LibriTTS,6696_73295_000028_000001
train\real\LibriTTS\6696\6696_73295_000028_000001_000389.wav,real,6696,0,5.268,LibriTTS,6696_73295_000028_000001
train\real\LibriTTS\1289\1289_288044_000029_000001_000390.wav,real,1289,0,6.291,LibriTTS,1289_288044_000029_000001
train\real\LibriTTS\1289\1289_288044_000029_000001_000391.wav,real,1289,0,8.841,LibriTTS,1289_288044_000029_000001
train\real\LibriTTS\5570\5570_73847_000043_000002_000392.wav,real,5570,0,6.197,LibriTTS,5570_73847_000043_000002
train\real\LibriTTS\5724\5724_13364_000086_000001_000393.wav,real,5724,0,5.034,LibriTTS,5724_13364_000086_000001
train\real\LibriTTS\2769\2769_176263_000028_000007_000394.wav,real,2769,0,5.579,LibriTTS,2769_176263_000028_000007
train\real\LibriTTS\6637\6637_69607_000016_000003_000395.wav,real,6637,0,5.269,LibriTTS,6637_69607_000016_000003
train\real\LibriTTS\1678\1678_142279_000019_000002_000396.wav,real,1678,0,6.254,LibriTTS,1678_142279_000019_000002
train\real\LibriTTS\8771\8771_294523_000035_000000_000397.wav,real,8771,0,5.834,LibriTTS,8771_294523_000035_000000
train\real\LibriTTS\2404\2404_141242_000022_000003_000398.wav,real,2404,0,6.035,LibriTTS,2404_141242_000022_000003
